Index,Test Name,Version,Sample Group Name,Unit,Increase Is Better,Min,Max,Median,Average,Standard Deviation,Sum,Values
47,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count100",1,"Dict_Add_FromEmpty_Count100:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count100",1,"Dict_Add_FromEmpty_Count100:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count100",1,"Dict_Add_FromEmpty_Count100:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count1000",1,"Dict_Add_FromEmpty_Count1000:Time","Nanosecond",No,263365,302735,267245,271975.25,11789.387333,5439505,266785, 264640, 267705, 263365, 302735, 268680, 299305, 278390, 268030, 265465, 264130, 271470, 269115, 266450, 265720, 265040, 268080, 294365, 263875, 266160
51,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count1000",1,"Dict_Add_FromEmpty_Count1000:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count1000",1,"Dict_Add_FromEmpty_Count1000:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count1000",1,"Dict_Add_FromEmpty_Count1000:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Add_FromEmpty_Count1000",1,"Dict_Add_FromEmpty_Count1000:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Foreach_Count1000",1,"Dict_Foreach_Count1000:Time","Nanosecond",No,35419,37660.8,36640,36422.96,735.740224807641,728459.2,37189.4, 35589.2, 35419, 36724.4, 37652, 37660.8, 36838.8, 35636.6, 36993.8, 36975.2, 36555.6, 35951, 35549.8, 37040, 37025.2, 35723, 36837.2, 35725.8, 35668.8, 35703.6
56,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Dict_Foreach_Count1000",1,"Dict_Foreach_Count1000:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
